cst_id,incm_amt,age,main_zip_cd,cr_line_amt,pos_dt
1000008177,21192,42,10240,52000.00,2017-02-23 00:00:00
1000003974,55000,53,10160,123000.00,2017-02-23 00:00:00
1000004943,103370,39,10540,155000.00,2017-02-23 00:00:00
1000010245,107111,34,10150,70000.00,2017-02-23 00:00:00
1000009339,15000,41,90330,44000.00,2017-02-23 00:00:00
1000010816,353525,37,10120,500000.00,2017-02-23 00:00:00
1000007439,59000,34,11130,118000.00,2017-02-23 00:00:00
1000010862,40432,35,13000,80000.00,2017-02-23 00:00:00
1000002028,21826,39,70130,30000.00,2017-02-23 00:00:00
1000011259,25347,26,20230,63000.00,2017-02-23 00:00:00
1000011277,30888,30,10260,69000.00,2017-02-23 00:00:00
1000003433,65000,50,10230,162000.00,2017-02-23 00:00:00
1000000861,80000,60,10320,240000.00,2017-02-23 00:00:00
1000005776,37083,34,10230,75000.00,2017-02-23 00:00:00
1000006197,35753,54,10300,40000.00,2017-02-23 00:00:00
1000001596,20000,42,10500,48000.00,2017-02-23 00:00:00
1000008188,86021,36,83120,200000.00,2017-02-23 00:00:00
1000012527,29883,31,77220,52000.00,2017-02-23 00:00:00
1000004444,32679,41,12150,81000.00,2017-02-23 00:00:00
1000008803,45000,29,10170,90000.00,2017-02-23 00:00:00
1000006438,39837,45,20230,94000.00,2017-02-23 00:00:00
1000010473,19906,32,34000,34000.00,2017-02-23 00:00:00
1000005532,54398,41,11000,90000.00,2017-02-23 00:00:00
1000009400,17920,25,21140,22000.00,2017-02-23 00:00:00
1000004139,42000,31,10330,210000.00,2017-02-23 00:00:00
1000004964,33836,38,10160,84000.00,2017-02-23 00:00:00
1000004120,36000,36,10900,72000.00,2017-02-23 00:00:00
1000012223,39593,44,83120,49000.00,2017-02-23 00:00:00
1000010305,41179,36,33250,45000.00,2017-02-23 00:00:00
1000010084,19989,25,10150,69000.00,2017-02-23 00:00:00
1000011480,68200,40,10140,85000.00,2017-02-23 00:00:00
1000005121,61909,56,10900,154000.00,2017-02-23 00:00:00
1000011192,25627,27,50220,32000.00,2017-02-23 00:00:00
1000013852,50000,27,10510,100000.00,2017-02-23 00:00:00
1000005180,23669,38,12110,41000.00,2017-02-23 00:00:00
1000002714,401199,40,16130,800000.00,2017-02-23 00:00:00
1000009675,42000,28,60000,147000.00,2017-02-23 00:00:00
1000004350,207221,39,12120,100000.00,2017-02-23 00:00:00
1000009782,30095,42,40000,60000.00,2017-02-23 00:00:00
1000007664,111000,36,10160,222000.00,2017-02-23 00:00:00
1000004621,108827,53,10270,240000.00,2017-02-23 00:00:00
1000009763,34809,30,12130,60000.00,2017-02-23 00:00:00
1000008724,26000,27,10220,45000.00,2017-02-23 00:00:00
1000009795,44000,38,10110,88000.00,2017-02-23 00:00:00
1000013249,77133,34,13000,100000.00,2017-02-23 00:00:00
1000005622,32799,40,13170,65000.00,2017-02-23 00:00:00
1000002049,16170,46,45000,30000.00,2017-02-23 00:00:00
1000010092,16000,31,10510,32000.00,2017-02-23 00:00:00
1000010457,176104,57,10520,352000.00,2017-02-23 00:00:00
1000009246,40000,30,10600,140000.00,2017-02-23 00:00:00
1000001032,53850,50,11130,161000.00,2017-02-23 00:00:00
1000007718,65505,39,51000,50000.00,2017-02-23 00:00:00
1000010631,25144,30,10240,50000.00,2017-02-23 00:00:00
1000010782,113770,37,56120,220000.00,2017-02-23 00:00:00
1000000444,232000,52,10230,638000.00,2017-02-23 00:00:00
1000005937,60000,39,24000,120000.00,2017-02-23 00:00:00
1000006198,19484,40,10540,34000.00,2017-02-23 00:00:00
1000013021,30266,31,20110,50000.00,2017-02-23 00:00:00
1000003551,40000,62,11120,100000.00,2017-02-23 00:00:00
1000011777,21770,37,10540,40000.00,2017-02-23 00:00:00
1000000818,67730,51,90110,200000.00,2017-02-23 00:00:00
1000007597,44668,35,32000,100000.00,2017-02-23 00:00:00
1000009840,29352,34,12110,60000.00,2017-02-23 00:00:00
1000012185,16475,31,11110,27000.00,2017-02-23 00:00:00
1000001912,289311,56,10160,150000.00,2017-02-23 00:00:00
1000001431,36961,48,12000,92000.00,2017-02-23 00:00:00
1000006033,23000,41,12150,46000.00,2017-02-23 00:00:00
1000010763,32000,29,10150,64000.00,2017-02-23 00:00:00
1000006157,150000,32,77110,135000.00,2017-02-23 00:00:00
1000009342,15000,32,65000,26000.00,2017-02-23 00:00:00
1000003910,60732,48,10220,121000.00,2017-02-23 00:00:00
1000000182,125000,55,10160,200000.00,2017-02-23 00:00:00
1000006903,19000,31,10400,33000.00,2017-02-23 00:00:00
1000013332,52436,37,11140,110000.00,2017-02-23 00:00:00
1000000895,48840,50,10110,210000.00,2017-02-23 00:00:00
1000009355,196583,35,10540,400000.00,2017-02-23 00:00:00
1000002122,19000,38,10250,30000.00,2017-02-23 00:00:00
1000000048,15364,69,11120,150000.00,2017-02-23 00:00:00
1000000099,29162,65,10260,150000.00,2017-02-23 00:00:00
1000007505,29732,31,10240,70000.00,2017-02-23 00:00:00
1000002839,42000,35,10600,147000.00,2017-02-23 00:00:00
1000000331,69365,57,10220,162000.00,2017-02-23 00:00:00
1000013482,102909,46,83130,200000.00,2017-02-23 00:00:00
1000010551,46540,43,20150,80000.00,2017-02-23 00:00:00
1000010659,208900,60,10540,300000.00,2017-02-23 00:00:00
1000001483,15000,49,90110,40000.00,2017-02-23 00:00:00
1000013777,44874,26,10250,100000.00,2017-02-23 00:00:00
1000009439,32702,26,83110,60000.00,2017-02-23 00:00:00
1000013197,23999,28,18230,30000.00,2017-02-23 00:00:00
1000003331,155800,30,13210,310000.00,2017-02-23 00:00:00
1000003469,90000,69,10540,180000.00,2017-02-23 00:00:00
1000012449,19783,25,10150,39000.00,2017-02-23 00:00:00
1000008569,20484,28,74120,40000.00,2017-02-23 00:00:00
1000011273,24480,30,10510,48000.00,2017-02-23 00:00:00
1000013575,22370,29,13210,30000.00,2017-02-23 00:00:00
1000012741,17000,30,10400,20000.00,2017-02-23 00:00:00
1000009071,18836,30,10220,37000.00,2017-02-23 00:00:00
1000001511,32000,44,10300,80000.00,2017-02-23 00:00:00
1000004306,117981,42,10210,150000.00,2017-02-23 00:00:00
1000003675,57243,41,11140,80000.00,2017-02-23 00:00:00
1000009898,24272,29,25140,30000.00,2017-02-23 00:00:00
1000001382,23270,70,11000,50000.00,2017-02-23 00:00:00
1000009311,19650,38,10260,34000.00,2017-02-23 00:00:00
1000004458,72968,62,10210,170000.00,2017-02-23 00:00:00
1000013104,42540,39,20150,40000.00,2017-02-23 00:00:00
1000012513,40000,40,10600,140000.00,2017-02-23 00:00:00
1000005701,18227,40,10130,25000.00,2017-02-23 00:00:00
1000010438,154000,37,10220,308000.00,2017-02-23 00:00:00
1000004254,87957,62,10160,175000.00,2017-02-23 00:00:00
1000011803,31500,36,20230,50000.00,2017-02-23 00:00:00
1000001124,43800,56,10140,156000.00,2017-02-23 00:00:00
1000010786,111467,33,10110,220000.00,2017-02-23 00:00:00
1000011933,65822,26,10240,100000.00,2017-02-23 00:00:00
1000009551,17850,36,10220,31000.00,2017-02-23 00:00:00
1000009982,30790,39,10100,61000.00,2017-02-23 00:00:00
1000012905,125675,61,54140,250000.00,2017-02-23 00:00:00
1000011515,625000,44,92140,500000.00,2017-02-23 00:00:00
1000005760,238016,56,10240,350000.00,2017-02-23 00:00:00
1000012735,49620,29,11110,70000.00,2017-02-23 00:00:00
1000005268,53328,33,84310,119000.00,2017-02-23 00:00:00
1000010848,15000,35,10140,18000.00,2017-02-23 00:00:00
1000012249,44340,47,30310,77000.00,2017-02-23 00:00:00
1000013669,72547,57,10520,100000.00,2017-02-23 00:00:00
1000000558,180182,53,10120,360000.00,2017-02-23 00:00:00
1000003843,117710,51,10800,200000.00,2017-02-23 00:00:00
1000011824,19000,40,10120,33000.00,2017-02-23 00:00:00
1000002735,106035,37,81120,200000.00,2017-02-23 00:00:00
1000002607,160000,62,11000,400000.00,2017-02-23 00:00:00
1000012878,36976,31,20150,46000.00,2017-02-23 00:00:00
1000012515,19673,27,10400,24000.00,2017-02-23 00:00:00
1000011531,29597,27,16130,50000.00,2017-02-23 00:00:00
1000004993,105859,33,50140,264000.00,2017-02-23 00:00:00
1000006042,20000,32,10220,50000.00,2017-02-23 00:00:00
1000005204,61723,59,12130,120000.00,2017-02-23 00:00:00
1000009937,16000,37,10130,32000.00,2017-02-23 00:00:00
1000012161,107643,37,10280,100000.00,2017-02-23 00:00:00
1000001311,150000,58,10160,700000.00,2017-02-23 00:00:00
1000013065,376124,31,10800,750000.00,2017-02-23 00:00:00
1000000762,41725,72,10100,141000.00,2017-02-23 00:00:00
1000000434,673610,49,11110,690000.00,2017-02-23 00:00:00
1000012863,17733,25,21140,31000.00,2017-02-23 00:00:00
1000011657,16300,26,10900,20000.00,2017-02-23 00:00:00
1000009597,20600,25,36150,41000.00,2017-02-23 00:00:00
1000001723,21940,33,10310,76000.00,2017-02-23 00:00:00
1000013388,50731,25,13160,50000.00,2017-02-23 00:00:00
1000012062,34896,48,74120,43000.00,2017-02-23 00:00:00
1000005340,58000,30,13170,116000.00,2017-02-23 00:00:00
1000003227,31500,36,20110,78000.00,2017-02-23 00:00:00
1000000355,50677,75,10230,150000.00,2017-02-23 00:00:00
1000011224,61000,37,10540,100000.00,2017-02-23 00:00:00
1000003754,121220,53,11000,242000.00,2017-02-23 00:00:00
1000010508,47321,32,10260,70000.00,2017-02-23 00:00:00
1000005380,36000,39,10310,80000.00,2017-02-23 00:00:00
1000007427,45292,31,10310,56000.00,2017-02-23 00:00:00
1000012550,22500,26,10100,78000.00,2017-02-23 00:00:00
1000010757,30750,38,10510,38000.00,2017-02-23 00:00:00
1000000049,75000,72,10900,240000.00,2017-02-23 00:00:00
1000007134,19200,28,10510,33000.00,2017-02-23 00:00:00
1000013092,26700,27,10260,53000.00,2017-02-23 00:00:00
1000013709,51138,42,12130,90000.00,2017-02-23 00:00:00
1000010740,39483,40,86120,100000.00,2017-02-23 00:00:00
1000002051,20000,42,12150,46000.00,2017-02-23 00:00:00
1000002277,26200,42,20130,90000.00,2017-02-23 00:00:00
1000010014,15265,27,41000,53000.00,2017-02-23 00:00:00
1000006990,47300,58,81140,118000.00,2017-02-23 00:00:00
1000002683,49053,38,65000,98000.00,2017-02-23 00:00:00
1000006598,19250,35,90110,33000.00,2017-02-23 00:00:00
1000010747,46341,38,10400,92000.00,2017-02-23 00:00:00
1000012654,15166,26,57100,26000.00,2017-02-23 00:00:00
1000004479,51186,36,10260,179000.00,2017-02-23 00:00:00
1000013782,89953,37,21150,157000.00,2017-02-23 00:00:00
1000009359,24300,33,94160,40000.00,2017-02-23 00:00:00
1000009547,17904,26,10510,31000.00,2017-02-23 00:00:00
1000001535,187698,57,10160,240000.00,2017-02-23 00:00:00
1000009902,26380,47,10510,46000.00,2017-02-23 00:00:00
1000007561,31000,31,10900,60000.00,2017-02-23 00:00:00
1000003611,50626,43,11140,101000.00,2017-02-23 00:00:00
1000012180,61934,40,10310,139000.00,2017-02-23 00:00:00
1000007990,46672,46,10270,80000.00,2017-02-23 00:00:00
1000012818,36000,35,21140,72000.00,2017-02-23 00:00:00
1000010888,34711,29,10540,80000.00,2017-02-23 00:00:00
1000012085,43402,33,13210,70000.00,2017-02-23 00:00:00
1000012706,56083,49,10310,84000.00,2017-02-23 00:00:00
1000012072,17342,44,10900,30000.00,2017-02-23 00:00:00
1000005826,96750,50,12110,200000.00,2017-02-23 00:00:00
1000011550,45670,46,31240,68000.00,2017-02-23 00:00:00
1000012964,15000,26,57170,26000.00,2017-02-23 00:00:00
1000004456,130000,41,20230,180000.00,2017-02-23 00:00:00
1000009262,57715,28,10270,60000.00,2017-02-23 00:00:00
1000013692,17000,25,10900,29000.00,2017-02-23 00:00:00
1000006397,29599,55,21000,36000.00,2017-02-23 00:00:00
1000010387,15945,34,12130,15000.00,2017-02-23 00:00:00
1000006011,19164,37,20000,47000.00,2017-02-23 00:00:00
1000013413,16526,26,10400,20000.00,2017-02-23 00:00:00
1000009377,142992,44,10120,357000.00,2017-02-23 00:00:00
1000003519,22500,32,10230,112000.00,2017-02-23 00:00:00
1000003913,58756,42,10230,100000.00,2017-02-23 00:00:00
1000005371,71663,39,10160,160000.00,2017-02-23 00:00:00
1000001349,41400,52,12130,149000.00,2017-02-23 00:00:00
1000013536,66920,59,42110,100000.00,2017-02-23 00:00:00
1000010619,25000,58,34000,50000.00,2017-02-23 00:00:00
1000007726,227523,50,10220,200000.00,2017-02-23 00:00:00
1000003087,19216,34,10140,48000.00,2017-02-23 00:00:00
1000011025,105000,51,92140,210000.00,2017-02-23 00:00:00
1000013111,45536,41,12120,79000.00,2017-02-23 00:00:00
1000013223,15000,31,10600,26000.00,2017-02-23 00:00:00
1000001027,92189,41,10230,188000.00,2017-02-23 00:00:00
1000010513,23000,28,10150,30000.00,2017-02-23 00:00:00
1000005247,36020,62,10220,90000.00,2017-02-23 00:00:00
1000012821,40105,35,90180,80000.00,2017-02-23 00:00:00
1000005136,154475,43,10150,73000.00,2017-02-23 00:00:00
1000013006,23000,25,10160,40000.00,2017-02-23 00:00:00
1000003657,58530,54,96120,120000.00,2017-02-23 00:00:00
1000012312,55000,36,10260,110000.00,2017-02-23 00:00:00
1000010431,65657,26,50100,130000.00,2017-02-23 00:00:00
1000009944,17540,31,11130,35000.00,2017-02-23 00:00:00
1000009563,16661,35,21140,20000.00,2017-02-23 00:00:00
1000000018,40000,60,10510,100000.00,2017-02-23 00:00:00
1000011099,25025,30,10260,87000.00,2017-02-23 00:00:00
1000008301,50000,58,10600,100000.00,2017-02-23 00:00:00
1000004772,52700,51,62000,131000.00,2017-02-23 00:00:00
1000012056,17867,40,83110,17000.00,2017-02-23 00:00:00
1000013236,99949,61,10220,130000.00,2017-02-23 00:00:00
1000010913,32579,33,12150,70000.00,2017-02-23 00:00:00
1000003421,181050,50,70110,400000.00,2017-02-23 00:00:00
1000005819,137000,65,10510,270000.00,2017-02-23 00:00:00
1000002802,209152,39,10140,100000.00,2017-02-23 00:00:00
1000005213,73858,34,10270,140000.00,2017-02-23 00:00:00
1000008416,504788,31,90280,2523000.00,2017-02-23 00:00:00
1000011102,55624,41,12150,70000.00,2017-02-23 00:00:00
1000004776,17389,32,10150,60000.00,2017-02-23 00:00:00
1000009207,58866,43,10230,147000.00,2017-02-23 00:00:00
1000012010,19602,25,10210,34000.00,2017-02-23 00:00:00
1000010185,61490,59,65000,120000.00,2017-02-23 00:00:00
1000000747,187601,48,10240,375000.00,2017-02-23 00:00:00
1000001450,22741,44,10260,50000.00,2017-02-23 00:00:00
1000000109,41243,70,73000,156000.00,2017-02-23 00:00:00
1000006299,445204,50,83000,551230.00,2017-02-23 00:00:00
1000009991,45031,36,74110,90000.00,2017-02-23 00:00:00
1000009975,20435,36,20000,51000.00,2017-02-23 00:00:00
1000012037,19549,48,44160,34000.00,2017-02-23 00:00:00
1000005284,65939,44,11110,120000.00,2017-02-23 00:00:00
1000010051,45028,35,13000,112000.00,2017-02-23 00:00:00
1000002660,36500,44,20150,120000.00,2017-02-23 00:00:00
1000008001,24847,37,10210,45000.00,2017-02-23 00:00:00
1000007703,56000,38,10230,126000.00,2017-02-23 00:00:00
1000012883,90092,40,32000,112000.00,2017-02-23 00:00:00
1000011683,73960,62,45000,100000.00,2017-02-23 00:00:00
1000010717,28980,38,20160,56000.00,2017-02-23 00:00:00
1000005654,231000,63,74000,462000.00,2017-02-23 00:00:00
1000008716,50000,34,10240,100000.00,2017-02-23 00:00:00
1000010445,216000,67,10140,430000.00,2017-02-23 00:00:00
1000010547,17281,35,10150,30000.00,2017-02-23 00:00:00
1000000116,280300,50,10700,560000.00,2017-02-23 00:00:00
1000009670,16050,35,10520,28000.00,2017-02-23 00:00:00
1000001669,18420,59,57100,64000.00,2017-02-23 00:00:00
1000013193,30447,31,10230,60000.00,2017-02-23 00:00:00
1000009550,26744,33,10270,53000.00,2017-02-23 00:00:00
1000000091,33872,NULL,10240,115000.00,2017-02-23 00:00:00
1000002162,26650,55,32000,65000.00,2017-02-23 00:00:00
1000010382,44900,33,20160,89000.00,2017-02-23 00:00:00
1000005973,82693,38,73210,140000.00,2017-02-23 00:00:00
1000011729,43710,56,40000,87000.00,2017-02-23 00:00:00
1000006784,52138,32,10110,117000.00,2017-02-23 00:00:00
1000004309,24600,50,73110,43000.00,2017-02-23 00:00:00
1000003692,214234,37,12130,428000.00,2017-02-23 00:00:00
1000005027,68400,40,10220,153000.00,2017-02-23 00:00:00
1000001020,22000,45,10310,42000.00,2017-02-23 00:00:00
1000001961,44454,55,10500,55000.00,2017-02-23 00:00:00
1000000394,45020,62,11120,91000.00,2017-02-23 00:00:00
1000011693,15044,25,93110,26000.00,2017-02-23 00:00:00
1000012727,105555,54,10110,180000.00,2017-02-23 00:00:00
1000001522,51349,67,50140,132000.00,2017-02-23 00:00:00
1000003460,105471,41,20130,210000.00,2017-02-23 00:00:00
1000004551,129393,52,11120,291000.00,2017-02-23 00:00:00
1000000860,69440,44,10240,130000.00,2017-02-23 00:00:00
1000000910,40000,44,10120,159000.00,2017-02-23 00:00:00
1000012053,49000,38,73170,100000.00,2017-02-23 00:00:00
1000005772,132954,36,10330,250000.00,2017-02-23 00:00:00
1000001391,16865,47,34000,30000.00,2017-02-23 00:00:00
1000000606,26000,53,10510,70000.00,2017-02-23 00:00:00
1000006245,19000,31,11120,66000.00,2017-02-23 00:00:00
1000009534,42500,41,10130,65000.00,2017-02-23 00:00:00
1000002900,69518,42,11140,240000.00,2017-02-23 00:00:00
1000010217,149985,34,10250,150000.00,2017-02-23 00:00:00
1000000749,200000,65,13000,484000.00,2017-02-23 00:00:00
1000009698,129659,42,11000,259000.00,2017-02-23 00:00:00
1000009723,53235,55,21150,119000.00,2017-02-23 00:00:00
1000005759,29666,60,12000,70000.00,2017-02-23 00:00:00
1000001816,48330,65,10300,156000.00,2017-02-23 00:00:00
1000010334,71933,46,11120,179000.00,2017-02-23 00:00:00
1000003049,30000,37,10230,75000.00,2017-02-23 00:00:00
1000012728,30000,32,10310,60000.00,2017-02-23 00:00:00
1000005293,47583,32,10160,95000.00,2017-02-23 00:00:00
1000003247,153900,41,20000,300000.00,2017-02-23 00:00:00
1000011970,24197,23,10250,42000.00,2017-02-23 00:00:00
1000011543,55443,47,11140,69000.00,2017-02-23 00:00:00
1000003069,49732,39,11000,90000.00,2017-02-23 00:00:00
1000011677,16570,27,10210,28000.00,2017-02-23 00:00:00
1000011611,65231,36,10120,100000.00,2017-02-23 00:00:00
1000003166,15000,36,34000,37000.00,2017-02-23 00:00:00
1000010737,16792,31,10260,20000.00,2017-02-23 00:00:00
1000009158,19000,31,10210,57000.00,2017-02-23 00:00:00
1000005339,17000,37,74000,29000.00,2017-02-23 00:00:00
1000013574,21171,26,10150,47000.00,2017-02-23 00:00:00
1000013608,111704,31,10110,200000.00,2017-02-23 00:00:00
1000008511,97341,35,20110,160000.00,2017-02-23 00:00:00
1000002550,20000,39,10260,50000.00,2017-02-23 00:00:00
1000012331,36419,42,10310,63000.00,2017-02-23 00:00:00
1000013533,15000,35,11120,30000.00,2017-02-23 00:00:00
1000010116,125268,55,30150,150000.00,2017-02-23 00:00:00
1000003987,24940,33,60120,60000.00,2017-02-23 00:00:00
1000002770,32000,31,10540,64000.00,2017-02-23 00:00:00
1000007752,22000,39,10400,55000.00,2017-02-23 00:00:00
1000012732,45750,37,10120,90000.00,2017-02-23 00:00:00
1000004461,524090,40,10120,400000.00,2017-02-23 00:00:00
1000000226,57350,77,10400,100000.00,2017-02-23 00:00:00
1000001384,25150,43,11000,62000.00,2017-02-23 00:00:00
1000013835,41000,41,12130,98400.00,2017-02-23 00:00:00
1000011631,32667,36,11130,57000.00,2017-02-23 00:00:00
1000007659,61000,30,62170,152000.00,2017-02-23 00:00:00
1000009486,26916,38,10600,53000.00,2017-02-23 00:00:00
1000005511,69285,45,10300,240000.00,2017-02-23 00:00:00
1000004509,133041,55,15120,300000.00,2017-02-23 00:00:00
1000000767,117760,63,10170,200000.00,2017-02-23 00:00:00
1000012166,43414,32,10110,75000.00,2017-02-23 00:00:00
1000005098,30365,45,10130,40000.00,2017-02-23 00:00:00
1000004281,69719,48,10250,100000.00,2017-02-23 00:00:00
1000011008,24733,37,70110,55000.00,2017-02-23 00:00:00
1000000248,117930,55,10170,235000.00,2017-02-23 00:00:00
1000011337,32319,29,65000,40000.00,2017-02-23 00:00:00
1000009231,101000,53,11130,202000.00,2017-02-23 00:00:00
1000005887,28700,49,10540,50000.00,2017-02-23 00:00:00
1000008321,17000,32,10160,34000.00,2017-02-23 00:00:00
1000000158,100000,59,36000,240000.00,2017-02-23 00:00:00
1000003249,32000,46,10240,64000.00,2017-02-23 00:00:00
1000006075,33900,38,62000,84000.00,2017-02-23 00:00:00
1000007257,24424,36,10170,42000.00,2017-02-23 00:00:00
1000010032,31115,36,11120,54000.00,2017-02-23 00:00:00
1000004829,22500,32,12130,88000.00,2017-02-23 00:00:00
1000007759,16217,31,70150,28000.00,2017-02-23 00:00:00
1000012089,109500,43,10500,200000.00,2017-02-23 00:00:00
1000005367,58297,48,10220,130000.00,2017-02-23 00:00:00
1000011290,20915,28,20130,30000.00,2017-02-23 00:00:00
1000008379,109812,31,12150,100000.00,2017-02-23 00:00:00
1000004214,206000,50,40000,412000.00,2017-02-23 00:00:00
1000001590,230000,50,10400,450000.00,2017-02-23 00:00:00
1000009461,18200,36,10230,31000.00,2017-02-23 00:00:00
1000012370,50000,33,10260,75000.00,2017-02-23 00:00:00
1000013427,34767,55,20000,50000.00,2017-02-23 00:00:00
1000009701,34488,32,11000,68000.00,2017-02-23 00:00:00
1000001069,36036,50,10900,40000.00,2017-02-23 00:00:00
1000012023,51000,33,83000,102000.00,2017-02-23 00:00:00
1000001355,50000,41,10250,230000.00,2017-02-23 00:00:00
1000011675,25851,33,13110,50000.00,2017-02-23 00:00:00
1000008709,22500,27,11120,78000.00,2017-02-23 00:00:00
1000000874,56419,46,10400,120000.00,2017-02-23 00:00:00
1000009888,34388,39,52000,70000.00,2017-02-23 00:00:00
1000010177,66085,43,74000,130000.00,2017-02-23 00:00:00
1000001570,130913,57,17150,260000.00,2017-02-23 00:00:00
1000004832,41308,32,10240,80000.00,2017-02-23 00:00:00
1000005220,98810,40,10110,240000.00,2017-02-23 00:00:00
1000009613,21980,34,10160,43000.00,2017-02-23 00:00:00
1000011704,79428,35,10900,150000.00,2017-02-23 00:00:00
1000005977,35501,48,12150,100000.00,2017-02-23 00:00:00
1000010825,19230,45,95000,33000.00,2017-02-23 00:00:00
1000006320,168311,40,10230,300000.00,2017-02-23 00:00:00
1000008669,102000,49,12110,204000.00,2017-02-23 00:00:00
1000012644,17000,26,10700,29000.00,2017-02-23 00:00:00
1000001179,33114,38,11120,69000.00,2017-02-23 00:00:00
1000013457,20818,31,40210,36000.00,2017-02-23 00:00:00
1000000471,32000,47,10150,80000.00,2017-02-23 00:00:00
1000013439,67396,36,10110,100000.00,2017-02-23 00:00:00
1000006172,17000,34,60110,34000.00,2017-02-23 00:00:00
1000010539,60378,33,10310,100000.00,2017-02-23 00:00:00
1000010054,50000,35,10110,80000.00,2017-02-23 00:00:00
1000003584,22637,48,10160,39000.00,2017-02-23 00:00:00
1000007262,22000,44,10600,60000.00,2017-02-23 00:00:00
1000004529,20000,36,10120,36000.00,2017-02-23 00:00:00
1000001374,26702,51,24000,50000.00,2017-02-23 00:00:00
1000010611,20558,30,75000,30000.00,2017-02-23 00:00:00
1000010394,47662,43,10260,47000.00,2017-02-23 00:00:00
1000012224,30000,27,10110,52000.00,2017-02-23 00:00:00
1000013255,113023,27,10130,100000.00,2017-02-23 00:00:00
1000012329,35226,39,21000,79000.00,2017-02-23 00:00:00
1000009990,22600,29,10120,30000.00,2017-02-23 00:00:00
1000004882,48949,31,11000,70000.00,2017-02-23 00:00:00
1000000161,86330,55,11000,200000.00,2017-02-23 00:00:00
1000005386,45000,32,10110,100000.00,2017-02-23 00:00:00
1000005694,33153,39,10310,58000.00,2017-02-23 00:00:00
1000008923,102341,39,11140,240000.00,2017-02-23 00:00:00
1000012795,73036,26,10250,90000.00,2017-02-23 00:00:00
1000013283,30279,29,11120,60000.00,2017-02-23 00:00:00
1000006753,153000,44,10230,300000.00,2017-02-23 00:00:00
1000001844,35000,37,10270,100000.00,2017-02-23 00:00:00
1000001797,157500,40,10160,200000.00,2017-02-23 00:00:00
1000001777,30310,53,44000,106000.00,2017-02-23 00:00:00
1000012556,15538,26,10400,54000.00,2017-02-23 00:00:00
1000003497,94220,62,10240,280000.00,2017-02-23 00:00:00
1000006240,30000,34,11120,60000.00,2017-02-23 00:00:00
1000012867,20093,25,11000,30000.00,2017-02-23 00:00:00
1000013020,29995,31,18230,60000.00,2017-02-23 00:00:00
1000001929,40000,44,10310,140000.00,2017-02-23 00:00:00
1000007632,26498,49,11120,70000.00,2017-02-23 00:00:00
1000003762,23530,32,10130,40000.00,2017-02-23 00:00:00
1000003271,49000,48,11110,122000.00,2017-02-23 00:00:00
1000002540,17000,45,10310,34000.00,2017-02-23 00:00:00
1000012353,19202,23,21140,33000.00,2017-02-23 00:00:00
1000003993,50587,53,65000,110000.00,2017-02-23 00:00:00
1000007899,499985,29,10160,250000.00,2017-02-23 00:00:00
1000002517,32222,48,10120,96000.00,2017-02-23 00:00:00
1000005085,41791,35,10110,83000.00,2017-02-23 00:00:00
1000011817,47500,36,10230,95000.00,2017-02-23 00:00:00
1000007280,30653,37,20000,53000.00,2017-02-23 00:00:00
1000011470,20443,30,72130,40000.00,2017-02-23 00:00:00
1000001580,15188,45,20000,37000.00,2017-02-23 00:00:00
1000010484,37802,40,30000,66000.00,2017-02-23 00:00:00
1000007620,16593,38,30310,29000.00,2017-02-23 00:00:00
1000002934,49000,43,10220,158000.00,2017-02-23 00:00:00
1000004094,20000,31,16000,50000.00,2017-02-23 00:00:00
1000006665,108429,46,10700,200000.00,2017-02-23 00:00:00
1000000171,174073,58,10700,340000.00,2017-02-23 00:00:00
1000000165,80000,61,10120,340000.00,2017-02-23 00:00:00
1000005605,39742,45,10800,89000.00,2017-02-23 00:00:00
1000011244,40000,41,10600,80000.00,2017-02-23 00:00:00
1000013195,136151,25,10240,150000.00,2017-02-23 00:00:00
1000003126,82822,39,10230,207000.00,2017-02-23 00:00:00
1000002711,112916,45,10600,338000.00,2017-02-23 00:00:00
1000003928,80398,33,65000,120000.00,2017-02-23 00:00:00
1000004294,76240,47,10170,190000.00,2017-02-23 00:00:00
1000004320,29541,35,10240,50000.00,2017-02-23 00:00:00
1000006750,15462,35,11000,45600.00,2017-02-23 00:00:00
1000004699,22578,51,10540,35000.00,2017-02-23 00:00:00
1000007536,27000,36,10400,50000.00,2017-02-23 00:00:00
1000011766,20250,36,10240,35000.00,2017-02-23 00:00:00
1000003507,166000,47,10330,400000.00,2017-02-23 00:00:00
1000008262,104026,25,80000,130000.00,2017-02-23 00:00:00
1000012450,24866,24,10330,49000.00,2017-02-23 00:00:00
1000005719,91567,43,86110,100000.00,2017-02-23 00:00:00
1000002031,30718,51,47000,70000.00,2017-02-23 00:00:00
1000010369,18702,40,40000,56000.00,2017-02-23 00:00:00
1000003740,33294,53,80150,74000.00,2017-02-23 00:00:00
1000008782,34674,37,20110,60000.00,2017-02-23 00:00:00
1000004880,20000,46,10150,70000.00,2017-02-23 00:00:00
1000009805,16565,28,20130,28000.00,2017-02-23 00:00:00
1000011487,28396,48,65000,56000.00,2017-02-23 00:00:00
1000013615,28652,41,20000,57000.00,2017-02-23 00:00:00
1000000328,84100,50,50100,400000.00,2017-02-23 00:00:00
1000003196,60779,57,11130,151000.00,2017-02-23 00:00:00
1000007473,21000,32,65140,35000.00,2017-02-23 00:00:00
